stock,cage_id,animal_id,animal_name,batch,birth date,sex,genotype,date_of_experiment,experimenter,age_weeks,mean_experimental_age,parameter,data
C9ORF72-GR400-PAT-B6J,4555581,7389227,C9ORF72-GR400-PAT-B6J/3.2b,C9ORF-BEHAV-1,2021-09-11,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:2/phase:Novel,13
C9ORF72-GR400-PAT-B6J,4555583,7389229,C9ORF72-GR400-PAT-B6J/3.2d,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:2/phase:Novel,5
C9ORF72-GR400-PAT-B6J,4555584,7389230,C9ORF72-GR400-PAT-B6J/3.2e,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:2/phase:Novel,6
C9ORF72-GR400-PAT-B6J,4555584,7389233,C9ORF72-GR400-PAT-B6J/3.2h,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:2/phase:Novel,9
C9ORF72-GR400-PAT-B6J,4555580,7389240,C9ORF72-GR400-PAT-B6J/4.1a,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:2/phase:Novel,13
C9ORF72-GR400-PAT-B6J,4555584,7389242,C9ORF72-GR400-PAT-B6J/4.1c,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:2/phase:Novel,6
C9ORF72-GR400-PAT-B6J,4555581,7391038,C9ORF72-GR400-PAT-B6J/4.2a,C9ORF-BEHAV-1,2021-09-12,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:2/phase:Novel,11
C9ORF72-GR400-PAT-B6J,4555583,7389237,C9ORF72-GR400-PAT-B6J/5.1c,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:2/phase:Novel,2
C9ORF72-GR400-PAT-B6J,4555583,7389238,C9ORF72-GR400-PAT-B6J/5.1d,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:2/phase:Novel,5
C9ORF72-GR400-MAT-B6J,4555499,7389244,C9ORF72-GR400-MAT-B6J/1.3a,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,1
C9ORF72-GR400-MAT-B6J,4555496,7389246,C9ORF72-GR400-MAT-B6J/1.3c,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,5
C9ORF72-GR400-MAT-B6J,4555497,7389252,C9ORF72-GR400-MAT-B6J/1.3i,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,4
C9ORF72-GR400-MAT-B6J,4555524,7389254,C9ORF72-GR400-MAT-B6J/1.3k,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,3
C9ORF72-GR400-MAT-B6J,4555524,7389261,C9ORF72-GR400-MAT-B6J/1.4e,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,5
C9ORF72-GR400-MAT-B6J,4555499,7396552,C9ORF72-GR400-MAT-B6J/2.2c,C9ORF-BEHAV-1,2021-09-10,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,9
C9ORF72-GR400-MAT-B6J,4555496,7396553,C9ORF72-GR400-MAT-B6J/2.2d,C9ORF-BEHAV-1,2021-09-10,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,6
C9ORF72-GR400-MAT-B6J,4555497,7396556,C9ORF72-GR400-MAT-B6J/2.2g,C9ORF-BEHAV-1,2021-09-10,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,18
C9ORF72-GR400-MAT-B6J,4555497,7396558,C9ORF72-GR400-MAT-B6J/2.2i,C9ORF-BEHAV-1,2021-09-10,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,2
C9ORF72-GR400-MAT-B6J,4555499,7386929,C9ORF72-GR400-MAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-08,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,15
C9ORF72-GR400-MAT-B6J,4555496,7386932,C9ORF72-GR400-MAT-B6J/3.1f,C9ORF-BEHAV-1,2021-09-08,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,3
C9ORF72-GR400-PAT-B6J,4555580,7387953,C9ORF72-GR400-PAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,3
C9ORF72-GR400-PAT-B6J,4555581,7387954,C9ORF72-GR400-PAT-B6J/3.1d,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,7
C9ORF72-GR400-PAT-B6J,4555580,7387955,C9ORF72-GR400-PAT-B6J/3.1e,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,8
C9ORF72-GR400-PAT-B6J,4555581,7389227,C9ORF72-GR400-PAT-B6J/3.2b,C9ORF-BEHAV-1,2021-09-11,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,2
C9ORF72-GR400-PAT-B6J,4555583,7389229,C9ORF72-GR400-PAT-B6J/3.2d,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,8
C9ORF72-GR400-PAT-B6J,4555584,7389230,C9ORF72-GR400-PAT-B6J/3.2e,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,11
C9ORF72-GR400-PAT-B6J,4555584,7389233,C9ORF72-GR400-PAT-B6J/3.2h,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,15
C9ORF72-GR400-PAT-B6J,4555580,7389240,C9ORF72-GR400-PAT-B6J/4.1a,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,9
C9ORF72-GR400-PAT-B6J,4555584,7389242,C9ORF72-GR400-PAT-B6J/4.1c,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,6
C9ORF72-GR400-PAT-B6J,4555581,7391038,C9ORF72-GR400-PAT-B6J/4.2a,C9ORF-BEHAV-1,2021-09-12,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,11
C9ORF72-GR400-PAT-B6J,4555583,7389237,C9ORF72-GR400-PAT-B6J/5.1c,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,9
C9ORF72-GR400-PAT-B6J,4555583,7389238,C9ORF72-GR400-PAT-B6J/5.1d,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:3/phase:Habituation,5
C9ORF72-GR400-MAT-B6J,4555499,7389244,C9ORF72-GR400-MAT-B6J/1.3a,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,1
C9ORF72-GR400-MAT-B6J,4555496,7389246,C9ORF72-GR400-MAT-B6J/1.3c,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,0
C9ORF72-GR400-MAT-B6J,4555497,7389252,C9ORF72-GR400-MAT-B6J/1.3i,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,16
C9ORF72-GR400-MAT-B6J,4555524,7389254,C9ORF72-GR400-MAT-B6J/1.3k,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,14
C9ORF72-GR400-MAT-B6J,4555524,7389261,C9ORF72-GR400-MAT-B6J/1.4e,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,6
C9ORF72-GR400-MAT-B6J,4555499,7396552,C9ORF72-GR400-MAT-B6J/2.2c,C9ORF-BEHAV-1,2021-09-10,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,14
C9ORF72-GR400-MAT-B6J,4555496,7396553,C9ORF72-GR400-MAT-B6J/2.2d,C9ORF-BEHAV-1,2021-09-10,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,7
C9ORF72-GR400-MAT-B6J,4555497,7396556,C9ORF72-GR400-MAT-B6J/2.2g,C9ORF-BEHAV-1,2021-09-10,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,4
C9ORF72-GR400-MAT-B6J,4555497,7396558,C9ORF72-GR400-MAT-B6J/2.2i,C9ORF-BEHAV-1,2021-09-10,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,12
C9ORF72-GR400-MAT-B6J,4555499,7386929,C9ORF72-GR400-MAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-08,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,8
C9ORF72-GR400-MAT-B6J,4555496,7386932,C9ORF72-GR400-MAT-B6J/3.1f,C9ORF-BEHAV-1,2021-09-08,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,3
C9ORF72-GR400-PAT-B6J,4555580,7387953,C9ORF72-GR400-PAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,6
C9ORF72-GR400-PAT-B6J,4555581,7387954,C9ORF72-GR400-PAT-B6J/3.1d,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,11
C9ORF72-GR400-PAT-B6J,4555580,7387955,C9ORF72-GR400-PAT-B6J/3.1e,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,17
C9ORF72-GR400-PAT-B6J,4555581,7389227,C9ORF72-GR400-PAT-B6J/3.2b,C9ORF-BEHAV-1,2021-09-11,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,9
C9ORF72-GR400-PAT-B6J,4555583,7389229,C9ORF72-GR400-PAT-B6J/3.2d,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,12
C9ORF72-GR400-PAT-B6J,4555584,7389230,C9ORF72-GR400-PAT-B6J/3.2e,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,9
C9ORF72-GR400-PAT-B6J,4555584,7389233,C9ORF72-GR400-PAT-B6J/3.2h,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,3
C9ORF72-GR400-PAT-B6J,4555580,7389240,C9ORF72-GR400-PAT-B6J/4.1a,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,21
C9ORF72-GR400-PAT-B6J,4555584,7389242,C9ORF72-GR400-PAT-B6J/4.1c,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,11
C9ORF72-GR400-PAT-B6J,4555581,7391038,C9ORF72-GR400-PAT-B6J/4.2a,C9ORF-BEHAV-1,2021-09-12,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,12
C9ORF72-GR400-PAT-B6J,4555583,7389237,C9ORF72-GR400-PAT-B6J/5.1c,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,6
C9ORF72-GR400-PAT-B6J,4555583,7389238,C9ORF72-GR400-PAT-B6J/5.1d,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:4/phase:Habituation,9
C9ORF72-GR400-MAT-B6J,4555499,7389244,C9ORF72-GR400-MAT-B6J/1.3a,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,4
C9ORF72-GR400-MAT-B6J,4555496,7389246,C9ORF72-GR400-MAT-B6J/1.3c,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,0
C9ORF72-GR400-MAT-B6J,4555497,7389252,C9ORF72-GR400-MAT-B6J/1.3i,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,10
C9ORF72-GR400-MAT-B6J,4555524,7389254,C9ORF72-GR400-MAT-B6J/1.3k,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,16
C9ORF72-GR400-MAT-B6J,4555524,7389261,C9ORF72-GR400-MAT-B6J/1.4e,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,11
C9ORF72-GR400-MAT-B6J,4555499,7396552,C9ORF72-GR400-MAT-B6J/2.2c,C9ORF-BEHAV-1,2021-09-10,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,8
C9ORF72-GR400-MAT-B6J,4555496,7396553,C9ORF72-GR400-MAT-B6J/2.2d,C9ORF-BEHAV-1,2021-09-10,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,6
C9ORF72-GR400-MAT-B6J,4555497,7396556,C9ORF72-GR400-MAT-B6J/2.2g,C9ORF-BEHAV-1,2021-09-10,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,8
C9ORF72-GR400-MAT-B6J,4555497,7396558,C9ORF72-GR400-MAT-B6J/2.2i,C9ORF-BEHAV-1,2021-09-10,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,8
C9ORF72-GR400-MAT-B6J,4555499,7386929,C9ORF72-GR400-MAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-08,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,7
C9ORF72-GR400-MAT-B6J,4555496,7386932,C9ORF72-GR400-MAT-B6J/3.1f,C9ORF-BEHAV-1,2021-09-08,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,7
C9ORF72-GR400-PAT-B6J,4555580,7387953,C9ORF72-GR400-PAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,6
C9ORF72-GR400-PAT-B6J,4555581,7387954,C9ORF72-GR400-PAT-B6J/3.1d,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,11
C9ORF72-GR400-PAT-B6J,4555580,7387955,C9ORF72-GR400-PAT-B6J/3.1e,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,8
C9ORF72-GR400-PAT-B6J,4555581,7389227,C9ORF72-GR400-PAT-B6J/3.2b,C9ORF-BEHAV-1,2021-09-11,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,7
C9ORF72-GR400-PAT-B6J,4555583,7389229,C9ORF72-GR400-PAT-B6J/3.2d,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,6
C9ORF72-GR400-PAT-B6J,4555584,7389230,C9ORF72-GR400-PAT-B6J/3.2e,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,6
C9ORF72-GR400-PAT-B6J,4555584,7389233,C9ORF72-GR400-PAT-B6J/3.2h,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,10
C9ORF72-GR400-PAT-B6J,4555580,7389240,C9ORF72-GR400-PAT-B6J/4.1a,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,4
C9ORF72-GR400-PAT-B6J,4555584,7389242,C9ORF72-GR400-PAT-B6J/4.1c,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,11
C9ORF72-GR400-PAT-B6J,4555581,7391038,C9ORF72-GR400-PAT-B6J/4.2a,C9ORF-BEHAV-1,2021-09-12,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,16
C9ORF72-GR400-PAT-B6J,4555583,7389237,C9ORF72-GR400-PAT-B6J/5.1c,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,5
C9ORF72-GR400-PAT-B6J,4555583,7389238,C9ORF72-GR400-PAT-B6J/5.1d,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Frequency/time:5/phase:Habituation,14
C9ORF72-GR400-MAT-B6J,4555499,7389244,C9ORF72-GR400-MAT-B6J/1.3a,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,32.24
C9ORF72-GR400-MAT-B6J,4555496,7389246,C9ORF72-GR400-MAT-B6J/1.3c,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,20.32
C9ORF72-GR400-MAT-B6J,4555497,7389252,C9ORF72-GR400-MAT-B6J/1.3i,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,12.48
C9ORF72-GR400-MAT-B6J,4555524,7389254,C9ORF72-GR400-MAT-B6J/1.3k,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,21.37
C9ORF72-GR400-MAT-B6J,4555499,7396552,C9ORF72-GR400-MAT-B6J/2.2c,C9ORF-BEHAV-1,2021-09-10,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,0.08
C9ORF72-GR400-MAT-B6J,4555496,7396553,C9ORF72-GR400-MAT-B6J/2.2d,C9ORF-BEHAV-1,2021-09-10,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,21.68
C9ORF72-GR400-MAT-B6J,4555497,7396556,C9ORF72-GR400-MAT-B6J/2.2g,C9ORF-BEHAV-1,2021-09-10,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,26.88
C9ORF72-GR400-MAT-B6J,4555497,7396558,C9ORF72-GR400-MAT-B6J/2.2i,C9ORF-BEHAV-1,2021-09-10,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,51.78
C9ORF72-GR400-MAT-B6J,4555499,7386929,C9ORF72-GR400-MAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-08,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,18.32
C9ORF72-GR400-PAT-B6J,4555580,7387953,C9ORF72-GR400-PAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,22.65
C9ORF72-GR400-PAT-B6J,4555581,7387954,C9ORF72-GR400-PAT-B6J/3.1d,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,0.08
C9ORF72-GR400-PAT-B6J,4555580,7387955,C9ORF72-GR400-PAT-B6J/3.1e,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,21.13
C9ORF72-GR400-PAT-B6J,4555581,7389227,C9ORF72-GR400-PAT-B6J/3.2b,C9ORF-BEHAV-1,2021-09-11,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,5.84
C9ORF72-GR400-PAT-B6J,4555583,7389229,C9ORF72-GR400-PAT-B6J/3.2d,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,27.05
C9ORF72-GR400-PAT-B6J,4555584,7389230,C9ORF72-GR400-PAT-B6J/3.2e,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,0.08
C9ORF72-GR400-PAT-B6J,4555584,7389233,C9ORF72-GR400-PAT-B6J/3.2h,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,29.69
C9ORF72-GR400-PAT-B6J,4555580,7389240,C9ORF72-GR400-PAT-B6J/4.1a,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,21.84
C9ORF72-GR400-PAT-B6J,4555584,7389242,C9ORF72-GR400-PAT-B6J/4.1c,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,23.85
C9ORF72-GR400-PAT-B6J,4555581,7391038,C9ORF72-GR400-PAT-B6J/4.2a,C9ORF-BEHAV-1,2021-09-12,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,32.48
C9ORF72-GR400-PAT-B6J,4555583,7389237,C9ORF72-GR400-PAT-B6J/5.1c,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,19.93
C9ORF72-GR400-PAT-B6J,4555583,7389238,C9ORF72-GR400-PAT-B6J/5.1d,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Habituation,11.04
C9ORF72-GR400-MAT-B6J,4555499,7389244,C9ORF72-GR400-MAT-B6J/1.3a,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Novel,0.08
C9ORF72-GR400-MAT-B6J,4555496,7389246,C9ORF72-GR400-MAT-B6J/1.3c,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Novel,0.08
C9ORF72-GR400-MAT-B6J,4555497,7389252,C9ORF72-GR400-MAT-B6J/1.3i,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Novel,1.2
C9ORF72-GR400-MAT-B6J,4555524,7389254,C9ORF72-GR400-MAT-B6J/1.3k,C9ORF-BEHAV-1,2021-09-09,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Novel,57.86
C9ORF72-GR400-MAT-B6J,4555524,7389261,C9ORF72-GR400-MAT-B6J/1.4e,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Novel,6.56
C9ORF72-GR400-MAT-B6J,4555496,7396553,C9ORF72-GR400-MAT-B6J/2.2d,C9ORF-BEHAV-1,2021-09-10,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Novel,0.08
C9ORF72-GR400-MAT-B6J,4555497,7396556,C9ORF72-GR400-MAT-B6J/2.2g,C9ORF-BEHAV-1,2021-09-10,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Novel,10.48
C9ORF72-GR400-MAT-B6J,4555499,7386929,C9ORF72-GR400-MAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-08,Female,,2022-12-06,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Novel,0.08
C9ORF72-GR400-PAT-B6J,4555580,7387953,C9ORF72-GR400-PAT-B6J/3.1c,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Novel,0.08
C9ORF72-GR400-PAT-B6J,4555581,7387954,C9ORF72-GR400-PAT-B6J/3.1d,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Novel,7.68
C9ORF72-GR400-PAT-B6J,4555580,7387955,C9ORF72-GR400-PAT-B6J/3.1e,C9ORF-BEHAV-1,2021-09-09,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Novel,25.05
C9ORF72-GR400-PAT-B6J,4555581,7389227,C9ORF72-GR400-PAT-B6J/3.2b,C9ORF-BEHAV-1,2021-09-11,Female,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Novel,20.88
C9ORF72-GR400-PAT-B6J,4555583,7389229,C9ORF72-GR400-PAT-B6J/3.2d,C9ORF-BEHAV-1,2021-09-11,Male,,2022-12-07,1804.0,64,64.5,Center-point / Not Moving Latency to First/time:1/phase:Novel,29.45
