stock,cage_id,animal_id,animal_name,batch,birth date,sex,genotype,date_of_experiment,experimenter,age_weeks,mean_experimental_age,parameter,data
TDP43-Q331K-B6J-IC,4562212,7413800,TDP43-Q331K-B6J-IC/8.2e,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Habituation,34.11
TDP43-Q331K-B6J-IC,4554907,7383396,TDP43-Q331K-B6J-IC/9.1a,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Habituation,7.68
TDP43-Q331K-B6J-IC,4554899,7383402,TDP43-Q331K-B6J-IC/9.1g,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Habituation,25.92
TDP43-Q331K-B6J-IC,4554897,7383403,TDP43-Q331K-B6J-IC/9.1h,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Habituation,12.96
TDP43-Q331K-B6J-IC,4562225,7413811,TDP43-Q331K-B6J-IC/9.2a,TDP43-Q331K-BEHAV-2,2021-10-31,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Habituation,29.65
TDP43-Q331K-B6J-IC,4562213,7413813,TDP43-Q331K-B6J-IC/9.2c,TDP43-Q331K-BEHAV-2,2021-10-31,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Habituation,30.19
TDP43-Q331K-B6J-IC,4562212,7413816,TDP43-Q331K-B6J-IC/9.2f,TDP43-Q331K-BEHAV-2,2021-10-31,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Habituation,29.35
TDP43-Q331K-B6J-IC,4554901,7383223,TDP43-Q331K-B6J-IC/1.1a,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,25.84
TDP43-Q331K-B6J-IC,4554901,7383224,TDP43-Q331K-B6J-IC/1.1b,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,14.56
TDP43-Q331K-B6J-IC,4554900,7383225,TDP43-Q331K-B6J-IC/1.1c,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,19.68
TDP43-Q331K-B6J-IC,4554897,7383227,TDP43-Q331K-B6J-IC/1.1e,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,18.88
TDP43-Q331K-B6J-IC,4554898,7383228,TDP43-Q331K-B6J-IC/1.1f,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,33.36
TDP43-Q331K-B6J-IC,4554899,7383230,TDP43-Q331K-B6J-IC/1.1h,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,0
TDP43-Q331K-B6J-IC,4554897,7383231,TDP43-Q331K-B6J-IC/1.1i,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,4.64
TDP43-Q331K-B6J-IC,4554907,7383242,TDP43-Q331K-B6J-IC/2.1b,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,3.36
TDP43-Q331K-B6J-IC,4554906,7383245,TDP43-Q331K-B6J-IC/2.1e,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,0
TDP43-Q331K-B6J-IC,4562225,7413818,TDP43-Q331K-B6J-IC/2.3b,TDP43-Q331K-BEHAV-2,2021-10-31,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,23.88
TDP43-Q331K-B6J-IC,4562221,7413819,TDP43-Q331K-B6J-IC/2.3c,TDP43-Q331K-BEHAV-2,2021-10-31,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,21.48
TDP43-Q331K-B6J-IC,4562207,7413822,TDP43-Q331K-B6J-IC/2.3f,TDP43-Q331K-BEHAV-2,2021-10-31,Male,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,14.89
TDP43-Q331K-B6J-IC,4562208,7413823,TDP43-Q331K-B6J-IC/2.3g,TDP43-Q331K-BEHAV-2,2021-10-31,Male,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,6.48
TDP43-Q331K-B6J-IC,4554906,7382439,TDP43-Q331K-B6J-IC/3.1c,TDP43-Q331K-BEHAV-1,2021-08-29,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,14.72
TDP43-Q331K-B6J-IC,4562209,7413846,TDP43-Q331K-B6J-IC/3.3j,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,49.48
TDP43-Q331K-B6J-IC,4562210,7413847,TDP43-Q331K-B6J-IC/3.3k,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,13.28
TDP43-Q331K-B6J-IC,4562212,7413849,TDP43-Q331K-B6J-IC/3.3m,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,19.53
TDP43-Q331K-B6J-IC,4562213,7413850,TDP43-Q331K-B6J-IC/3.3n,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,28.35
TDP43-Q331K-B6J-IC,4562224,7413855,TDP43-Q331K-B6J-IC/4.2b,TDP43-Q331K-BEHAV-2,2021-11-01,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,0
TDP43-Q331K-B6J-IC,4562221,7413858,TDP43-Q331K-B6J-IC/4.2e,TDP43-Q331K-BEHAV-2,2021-11-01,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,60
TDP43-Q331K-B6J-IC,4562225,7413860,TDP43-Q331K-B6J-IC/4.2g,TDP43-Q331K-BEHAV-2,2021-11-01,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,0
TDP43-Q331K-B6J-IC,4562209,7413867,TDP43-Q331K-B6J-IC/4.2n,TDP43-Q331K-BEHAV-2,2021-11-01,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,0.68
TDP43-Q331K-B6J-IC,4562210,7413877,TDP43-Q331K-B6J-IC/5.1j,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,54.56
TDP43-Q331K-B6J-IC,4554907,7383265,TDP43-Q331K-B6J-IC/6.1a,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,12.88
TDP43-Q331K-B6J-IC,4554908,7383267,TDP43-Q331K-B6J-IC/6.1c,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,9.2
TDP43-Q331K-B6J-IC,4554900,7383268,TDP43-Q331K-B6J-IC/6.1d,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,15.04
TDP43-Q331K-B6J-IC,4554898,7383271,TDP43-Q331K-B6J-IC/6.1g,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,2.64
TDP43-Q331K-B6J-IC,4562231,7415199,TDP43-Q331K-B6J-IC/6.2d,TDP43-Q331K-BEHAV-2,2021-11-01,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,60
TDP43-Q331K-B6J-IC,4562213,7415203,TDP43-Q331K-B6J-IC/6.3c,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,21.63
TDP43-Q331K-B6J-IC,4562210,7415207,TDP43-Q331K-B6J-IC/6.3g,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,0
TDP43-Q331K-B6J-IC,4562209,7413901,TDP43-Q331K-B6J-IC/7.1e,TDP43-Q331K-BEHAV-2,2021-11-01,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,16.89
TDP43-Q331K-B6J-IC,4554899,7383392,TDP43-Q331K-B6J-IC/8.1d,TDP43-Q331K-BEHAV-1,2021-08-31,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,32.96
TDP43-Q331K-B6J-IC,4554906,7383393,TDP43-Q331K-B6J-IC/8.1e,TDP43-Q331K-BEHAV-1,2021-08-31,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,15.04
TDP43-Q331K-B6J-IC,4562212,7413800,TDP43-Q331K-B6J-IC/8.2e,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,10
TDP43-Q331K-B6J-IC,4554907,7383396,TDP43-Q331K-B6J-IC/9.1a,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,1.6
TDP43-Q331K-B6J-IC,4554899,7383402,TDP43-Q331K-B6J-IC/9.1g,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,8.96
TDP43-Q331K-B6J-IC,4554897,7383403,TDP43-Q331K-B6J-IC/9.1h,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,13.28
TDP43-Q331K-B6J-IC,4562225,7413811,TDP43-Q331K-B6J-IC/9.2a,TDP43-Q331K-BEHAV-2,2021-10-31,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,60
TDP43-Q331K-B6J-IC,4562213,7413813,TDP43-Q331K-B6J-IC/9.2c,TDP43-Q331K-BEHAV-2,2021-10-31,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,0
TDP43-Q331K-B6J-IC,4562212,7413816,TDP43-Q331K-B6J-IC/9.2f,TDP43-Q331K-BEHAV-2,2021-10-31,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:2/phase:Novel,21.51
TDP43-Q331K-B6J-IC,4554901,7383223,TDP43-Q331K-B6J-IC/1.1a,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,39.76
TDP43-Q331K-B6J-IC,4554901,7383224,TDP43-Q331K-B6J-IC/1.1b,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,18.32
TDP43-Q331K-B6J-IC,4554900,7383225,TDP43-Q331K-B6J-IC/1.1c,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,15.76
TDP43-Q331K-B6J-IC,4554897,7383227,TDP43-Q331K-B6J-IC/1.1e,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,26.8
TDP43-Q331K-B6J-IC,4554898,7383228,TDP43-Q331K-B6J-IC/1.1f,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,29.92
TDP43-Q331K-B6J-IC,4554899,7383230,TDP43-Q331K-B6J-IC/1.1h,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,6.96
TDP43-Q331K-B6J-IC,4554897,7383231,TDP43-Q331K-B6J-IC/1.1i,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,22.88
TDP43-Q331K-B6J-IC,4554907,7383242,TDP43-Q331K-B6J-IC/2.1b,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,15.68
TDP43-Q331K-B6J-IC,4554906,7383245,TDP43-Q331K-B6J-IC/2.1e,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,34.8
TDP43-Q331K-B6J-IC,4562225,7413818,TDP43-Q331K-B6J-IC/2.3b,TDP43-Q331K-BEHAV-2,2021-10-31,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,25.01
TDP43-Q331K-B6J-IC,4562221,7413819,TDP43-Q331K-B6J-IC/2.3c,TDP43-Q331K-BEHAV-2,2021-10-31,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,22.67
TDP43-Q331K-B6J-IC,4562207,7413822,TDP43-Q331K-B6J-IC/2.3f,TDP43-Q331K-BEHAV-2,2021-10-31,Male,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,41.79
TDP43-Q331K-B6J-IC,4562208,7413823,TDP43-Q331K-B6J-IC/2.3g,TDP43-Q331K-BEHAV-2,2021-10-31,Male,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,20.74
TDP43-Q331K-B6J-IC,4554906,7382439,TDP43-Q331K-B6J-IC/3.1c,TDP43-Q331K-BEHAV-1,2021-08-29,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,32.72
TDP43-Q331K-B6J-IC,4562209,7413846,TDP43-Q331K-B6J-IC/3.3j,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,46.02
TDP43-Q331K-B6J-IC,4562210,7413847,TDP43-Q331K-B6J-IC/3.3k,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,42.89
TDP43-Q331K-B6J-IC,4562212,7413849,TDP43-Q331K-B6J-IC/3.3m,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,11.56
TDP43-Q331K-B6J-IC,4562213,7413850,TDP43-Q331K-B6J-IC/3.3n,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,33
TDP43-Q331K-B6J-IC,4562224,7413855,TDP43-Q331K-B6J-IC/4.2b,TDP43-Q331K-BEHAV-2,2021-11-01,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,17.01
TDP43-Q331K-B6J-IC,4562221,7413858,TDP43-Q331K-B6J-IC/4.2e,TDP43-Q331K-BEHAV-2,2021-11-01,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,27.15
TDP43-Q331K-B6J-IC,4562225,7413860,TDP43-Q331K-B6J-IC/4.2g,TDP43-Q331K-BEHAV-2,2021-11-01,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,21.85
TDP43-Q331K-B6J-IC,4562209,7413867,TDP43-Q331K-B6J-IC/4.2n,TDP43-Q331K-BEHAV-2,2021-11-01,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,26.87
TDP43-Q331K-B6J-IC,4562210,7413877,TDP43-Q331K-B6J-IC/5.1j,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,32.11
TDP43-Q331K-B6J-IC,4554907,7383265,TDP43-Q331K-B6J-IC/6.1a,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,30.08
TDP43-Q331K-B6J-IC,4554908,7383267,TDP43-Q331K-B6J-IC/6.1c,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,37.04
TDP43-Q331K-B6J-IC,4554900,7383268,TDP43-Q331K-B6J-IC/6.1d,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,34.88
TDP43-Q331K-B6J-IC,4554898,7383271,TDP43-Q331K-B6J-IC/6.1g,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,12.32
TDP43-Q331K-B6J-IC,4562231,7415199,TDP43-Q331K-B6J-IC/6.2d,TDP43-Q331K-BEHAV-2,2021-11-01,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,23.21
TDP43-Q331K-B6J-IC,4562213,7415203,TDP43-Q331K-B6J-IC/6.3c,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,45.64
TDP43-Q331K-B6J-IC,4562210,7415207,TDP43-Q331K-B6J-IC/6.3g,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,15.28
TDP43-Q331K-B6J-IC,4562209,7413901,TDP43-Q331K-B6J-IC/7.1e,TDP43-Q331K-BEHAV-2,2021-11-01,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,29.21
TDP43-Q331K-B6J-IC,4554899,7383392,TDP43-Q331K-B6J-IC/8.1d,TDP43-Q331K-BEHAV-1,2021-08-31,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,33.68
TDP43-Q331K-B6J-IC,4554906,7383393,TDP43-Q331K-B6J-IC/8.1e,TDP43-Q331K-BEHAV-1,2021-08-31,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,19.12
TDP43-Q331K-B6J-IC,4562212,7413800,TDP43-Q331K-B6J-IC/8.2e,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,35.96
TDP43-Q331K-B6J-IC,4554907,7383396,TDP43-Q331K-B6J-IC/9.1a,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,23.28
TDP43-Q331K-B6J-IC,4554899,7383402,TDP43-Q331K-B6J-IC/9.1g,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,24.8
TDP43-Q331K-B6J-IC,4554897,7383403,TDP43-Q331K-B6J-IC/9.1h,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,43.92
TDP43-Q331K-B6J-IC,4562225,7413811,TDP43-Q331K-B6J-IC/9.2a,TDP43-Q331K-BEHAV-2,2021-10-31,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,21.65
TDP43-Q331K-B6J-IC,4562213,7413813,TDP43-Q331K-B6J-IC/9.2c,TDP43-Q331K-BEHAV-2,2021-10-31,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,17.77
TDP43-Q331K-B6J-IC,4562212,7413816,TDP43-Q331K-B6J-IC/9.2f,TDP43-Q331K-BEHAV-2,2021-10-31,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:3/phase:Habituation,36.93
TDP43-Q331K-B6J-IC,4554901,7383223,TDP43-Q331K-B6J-IC/1.1a,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,39.44
TDP43-Q331K-B6J-IC,4554901,7383224,TDP43-Q331K-B6J-IC/1.1b,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,45.6
TDP43-Q331K-B6J-IC,4554900,7383225,TDP43-Q331K-B6J-IC/1.1c,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,22.88
TDP43-Q331K-B6J-IC,4554897,7383227,TDP43-Q331K-B6J-IC/1.1e,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,34.88
TDP43-Q331K-B6J-IC,4554898,7383228,TDP43-Q331K-B6J-IC/1.1f,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,27.76
TDP43-Q331K-B6J-IC,4554899,7383230,TDP43-Q331K-B6J-IC/1.1h,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,7.2
TDP43-Q331K-B6J-IC,4554897,7383231,TDP43-Q331K-B6J-IC/1.1i,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,24.32
TDP43-Q331K-B6J-IC,4554907,7383242,TDP43-Q331K-B6J-IC/2.1b,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,58.08
TDP43-Q331K-B6J-IC,4554906,7383245,TDP43-Q331K-B6J-IC/2.1e,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,29.2
TDP43-Q331K-B6J-IC,4562225,7413818,TDP43-Q331K-B6J-IC/2.3b,TDP43-Q331K-BEHAV-2,2021-10-31,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,31.45
TDP43-Q331K-B6J-IC,4562221,7413819,TDP43-Q331K-B6J-IC/2.3c,TDP43-Q331K-BEHAV-2,2021-10-31,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,20.86
TDP43-Q331K-B6J-IC,4562207,7413822,TDP43-Q331K-B6J-IC/2.3f,TDP43-Q331K-BEHAV-2,2021-10-31,Male,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,11.91
TDP43-Q331K-B6J-IC,4562208,7413823,TDP43-Q331K-B6J-IC/2.3g,TDP43-Q331K-BEHAV-2,2021-10-31,Male,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,28.15
TDP43-Q331K-B6J-IC,4554906,7382439,TDP43-Q331K-B6J-IC/3.1c,TDP43-Q331K-BEHAV-1,2021-08-29,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,42.64
TDP43-Q331K-B6J-IC,4562209,7413846,TDP43-Q331K-B6J-IC/3.3j,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,25.85
TDP43-Q331K-B6J-IC,4562210,7413847,TDP43-Q331K-B6J-IC/3.3k,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,26.9
TDP43-Q331K-B6J-IC,4562212,7413849,TDP43-Q331K-B6J-IC/3.3m,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,18.09
TDP43-Q331K-B6J-IC,4562213,7413850,TDP43-Q331K-B6J-IC/3.3n,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,41.67
TDP43-Q331K-B6J-IC,4562224,7413855,TDP43-Q331K-B6J-IC/4.2b,TDP43-Q331K-BEHAV-2,2021-11-01,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,14
TDP43-Q331K-B6J-IC,4562221,7413858,TDP43-Q331K-B6J-IC/4.2e,TDP43-Q331K-BEHAV-2,2021-11-01,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,15.91
TDP43-Q331K-B6J-IC,4562225,7413860,TDP43-Q331K-B6J-IC/4.2g,TDP43-Q331K-BEHAV-2,2021-11-01,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,35.69
TDP43-Q331K-B6J-IC,4562209,7413867,TDP43-Q331K-B6J-IC/4.2n,TDP43-Q331K-BEHAV-2,2021-11-01,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,33.03
TDP43-Q331K-B6J-IC,4562210,7413877,TDP43-Q331K-B6J-IC/5.1j,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,32.15
TDP43-Q331K-B6J-IC,4554907,7383265,TDP43-Q331K-B6J-IC/6.1a,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,18.24
TDP43-Q331K-B6J-IC,4554908,7383267,TDP43-Q331K-B6J-IC/6.1c,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,59.76
TDP43-Q331K-B6J-IC,4554900,7383268,TDP43-Q331K-B6J-IC/6.1d,TDP43-Q331K-BEHAV-1,2021-08-30,Female,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,9.52
TDP43-Q331K-B6J-IC,4554898,7383271,TDP43-Q331K-B6J-IC/6.1g,TDP43-Q331K-BEHAV-1,2021-08-30,Male,,2021-11-30,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,11.84
TDP43-Q331K-B6J-IC,4562231,7415199,TDP43-Q331K-B6J-IC/6.2d,TDP43-Q331K-BEHAV-2,2021-11-01,Female,,2022-01-31,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,2.72
TDP43-Q331K-B6J-IC,4562213,7415203,TDP43-Q331K-B6J-IC/6.3c,TDP43-Q331K-BEHAV-2,2021-11-02,Male,,2022-02-04,1804.0,13,12.5,Familiar arm Duration/time:4/phase:Habituation,42.71
