stock,animal_name,animal_id,batch,birth date,sex,genotype,sex gen,date_of_experiment,experimenter,age weeks,parameter,data
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2021-11-23,nan,10,Weight,21.08
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2021-12-10,nan,13,Weight,22.25
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2021-12-23,nan,16,Weight,21.94
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2021-12-31,nan,16,Weight,22.88
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-01-28,nan,20,Weight,22.83
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-02-10,nan,22,Weight,23.38
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-02-18,nan,23,Weight,23.76
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-02-25,nan,24,Weight,23.93
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-03-17,nan,27,Weight,25.18
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-03-22,nan,27,Weight,24.3
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-03-29,nan,28,Weight,25.32
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-04-06,nan,28,Weight,24.96
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-04-12,nan,30,Weight,25.25
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-04-19,nan,31,Weight,24.96
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-04-25,nan,32,Weight,26.18
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-05-11,nan,34,Weight,25.56
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-05-18,nan,35,Weight,26.44
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-05-30,nan,36,Weight,26.64
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-06-14,nan,39,Weight,27.61
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-06-29,nan,42,Weight,28.16
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-07-13,nan,43,Weight,28.19
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-07-26,nan,46,Weight,27.85
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-08-10,nan,47,Weight,29.18
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-08-16,nan,48,Weight,29.08
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-08-30,nan,50,Weight,29.46
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-09-08,nan,52,Weight,29.99
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-09-13,nan,52,Weight,30.56
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-09-29,nan,55,Weight,29.92
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-10-05,nan,55,Weight,30.77
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-10-12,nan,56,Weight,29.99
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-10-27,nan,58,Weight,29.39
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-11-04,nan,60,Weight,30.28
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-11-16,nan,61,Weight,30.3
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-12-01,nan,64,Weight,29.69
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-12-22,nan,66,Weight,30.29
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-12-30,nan,68,Weight,31.5
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2023-01-05,nan,69,Weight,30.96
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2023-01-13,nan,70,Weight,32.58
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-01-14,nan,18,Weight,22.16
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1d,7387954,C9ORF-Behav-1,2021-09-09,Female,,,2022-12-08,nan,65,Weight,30.44
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2021-10-06,nan,4,Weight,13.91
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2021-10-11,nan,4,Weight,16.54
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2021-11-01,nan,8,Weight,18.31
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2021-11-09,nan,8,Weight,18.77
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2021-11-15,nan,9,Weight,19.39
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2021-11-23,nan,10,Weight,21.08
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2021-12-10,nan,13,Weight,22.07
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2021-12-23,nan,16,Weight,22.11
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2021-12-31,nan,16,Weight,23.4
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-01-28,nan,20,Weight,23.77
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-02-10,nan,22,Weight,24.88
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-02-18,nan,23,Weight,24.17
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-02-25,nan,24,Weight,24.32
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-03-17,nan,27,Weight,25.68
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-03-22,nan,27,Weight,25.58
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-03-29,nan,28,Weight,25.98
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-04-06,nan,28,Weight,25.98
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-04-12,nan,30,Weight,26.04
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-04-19,nan,31,Weight,25.99
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-04-25,nan,32,Weight,26.5
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-05-11,nan,34,Weight,26.55
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-05-18,nan,35,Weight,26.99
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-05-30,nan,36,Weight,27.22
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-06-14,nan,39,Weight,28.68
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-06-29,nan,42,Weight,28.37
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-07-13,nan,43,Weight,29.05
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-07-26,nan,46,Weight,28.95
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-08-10,nan,47,Weight,30.08
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-08-16,nan,48,Weight,29.23
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-08-30,nan,50,Weight,30.28
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-09-08,nan,52,Weight,29.6
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-09-13,nan,52,Weight,29.2
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-09-29,nan,55,Weight,30.14
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-10-03,nan,55,Weight,29.97
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-10-05,nan,55,Weight,30.52
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-10-07,nan,56,Weight,30.41
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-10-09,nan,56,Weight,30.64
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-10-10,nan,56,Weight,30.07
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-10-12,nan,56,Weight,30.33
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-10-21,nan,58,Weight,29.89
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-10-27,nan,58,Weight,30.16
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-10-28,nan,58,Weight,30.16
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-11-04,nan,60,Weight,30.02
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-11-07,nan,60,Weight,30.09
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-11-16,nan,61,Weight,29.65
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-12-01,nan,64,Weight,29.52
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-12-22,nan,66,Weight,29.16
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-12-30,nan,68,Weight,29.2
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2023-01-05,nan,69,Weight,29.71
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2023-01-13,nan,70,Weight,29.05
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-01-14,nan,18,Weight,23.16
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-12-08,nan,65,Weight,28.92
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-11-21,nan,62,Weight,28.53
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-11-30,nan,62,Weight,29.29
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.1e,7387955,C9ORF-Behav-1,2021-09-09,Female,,,2022-10-14,nan,57,Weight,30.46
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2021-10-06,nan,4,Weight,12.16
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2021-10-11,nan,4,Weight,15.78
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2021-11-01,nan,8,Weight,18.96
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2021-11-09,nan,8,Weight,20.27
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2021-11-15,nan,9,Weight,21.21
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2021-11-23,nan,10,Weight,22.25
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2021-12-31,nan,16,Weight,24.06
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-01-28,nan,20,Weight,26.39
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-02-18,nan,22,Weight,26.91
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-02-25,nan,23,Weight,26.61
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-03-22,nan,27,Weight,28.91
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-03-29,nan,28,Weight,30.42
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-04-06,nan,28,Weight,30.17
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-04-12,nan,30,Weight,30.88
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-04-19,nan,31,Weight,31.46
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-04-25,nan,32,Weight,31.53
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-05-11,nan,34,Weight,32.29
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-05-18,nan,35,Weight,32.93
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-05-30,nan,36,Weight,32.87
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-06-14,nan,39,Weight,33.56
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-06-29,nan,42,Weight,34.7
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-07-13,nan,43,Weight,32.89
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-07-26,nan,46,Weight,34.13
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-08-10,nan,47,Weight,33.38
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-08-16,nan,48,Weight,33.23
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-08-30,nan,50,Weight,35.22
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-09-13,nan,52,Weight,36.13
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-10-05,nan,55,Weight,37.27
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-10-12,nan,56,Weight,37.16
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-10-27,nan,58,Weight,37.09
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-11-04,nan,58,Weight,35.88
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-11-16,nan,61,Weight,36.61
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-12-08,nan,64,Weight,37.93
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-12-22,nan,66,Weight,37.74
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-12-30,nan,66,Weight,37.65
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2023-01-05,nan,68,Weight,38.69
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2023-01-13,nan,69,Weight,38.74
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2021-12-10,nan,12,Weight,22.52
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2021-12-23,nan,14,Weight,23.54
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-01-14,nan,17,Weight,25.48
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-02-10,nan,21,Weight,25.82
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-03-17,nan,26,Weight,28.81
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-09-08,nan,51,Weight,36
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-09-29,nan,54,Weight,37.2
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2b,7389227,C9ORF-Behav-1,2021-09-11,Female,,,2022-12-01,nan,62,Weight,37.01
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2d,7389229,C9ORF-Behav-1,2021-09-11,Male,,,2021-10-06,nan,4,Weight,15.21
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2d,7389229,C9ORF-Behav-1,2021-09-11,Male,,,2021-10-11,nan,4,Weight,19.16
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2d,7389229,C9ORF-Behav-1,2021-09-11,Male,,,2021-11-01,nan,8,Weight,23.75
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2d,7389229,C9ORF-Behav-1,2021-09-11,Male,,,2021-11-09,nan,8,Weight,24.78
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2d,7389229,C9ORF-Behav-1,2021-09-11,Male,,,2021-11-15,nan,9,Weight,25.09
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2d,7389229,C9ORF-Behav-1,2021-09-11,Male,,,2021-11-23,nan,10,Weight,26.3
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2d,7389229,C9ORF-Behav-1,2021-09-11,Male,,,2021-12-31,nan,16,Weight,29.69
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2d,7389229,C9ORF-Behav-1,2021-09-11,Male,,,2022-01-28,nan,20,Weight,29.84
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2d,7389229,C9ORF-Behav-1,2021-09-11,Male,,,2022-02-18,nan,22,Weight,30.05
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2d,7389229,C9ORF-Behav-1,2021-09-11,Male,,,2022-02-25,nan,23,Weight,29.8
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2d,7389229,C9ORF-Behav-1,2021-09-11,Male,,,2022-03-22,nan,27,Weight,30.88
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2d,7389229,C9ORF-Behav-1,2021-09-11,Male,,,2022-03-29,nan,28,Weight,31.99
C9ORF72-GR400-PAT-B6J,C9ORF72-GR400-PAT-B6J/3.2d,7389229,C9ORF-Behav-1,2021-09-11,Male,,,2022-04-06,nan,28,Weight,32.05
