stock,animal_name,animal_id,batch,birth date,sex,genotype,sex gen,date_of_experiment,experimenter,age weeks,parameter,data
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2021-10-11,nan,5,Weight,17.35
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2021-10-19,nan,6,Weight,19.53
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2021-11-09,nan,10,Weight,23.42
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2021-11-16,nan,10,Weight,23.72
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2021-11-25,nan,12,Weight,24.19
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2021-12-10,nan,14,Weight,25.56
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2021-12-23,nan,16,Weight,25.98
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2021-12-31,nan,16,Weight,25.36
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-01-14,nan,19,Weight,27.9
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-01-19,nan,20,Weight,27.88
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-01-27,nan,20,Weight,27.49
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-02-10,nan,24,Weight,28.5
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-02-25,nan,25,Weight,30.22
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-03-16,nan,28,Weight,29.91
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-03-21,nan,28,Weight,30.48
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-03-28,nan,29,Weight,32.02
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-04-05,nan,30,Weight,30.88
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-04-12,nan,30,Weight,33.22
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-04-20,nan,33,Weight,34.31
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-04-26,nan,33,Weight,32.72
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-05-12,nan,36,Weight,35.57
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-05-19,nan,38,Weight,33.78
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-05-31,nan,38,Weight,34.67
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-06-15,nan,40,Weight,36.35
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-06-30,nan,43,Weight,37.32
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-07-07,nan,44,Weight,36.6
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-07-14,nan,44,Weight,36
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-07-27,nan,48,Weight,37.34
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-08-05,nan,48,Weight,37.52
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-08-17,nan,50,Weight,38.3
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-09-01,nan,52,Weight,39.04
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-09-14,nan,54,Weight,40.83
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-09-29,nan,56,Weight,41.61
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-10-13,nan,58,Weight,42.13
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-10-26,nan,60,Weight,43.43
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-11-01,nan,60,Weight,43.54
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-11-15,nan,62,Weight,43.65
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-11-21,nan,63,Weight,43.22
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-11-30,nan,66,Weight,43.59
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-12-08,nan,66,Weight,42.45
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-12-17,nan,67,Weight,41.22
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-12-18,nan,67,Weight,42.79
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-12-23,nan,68,Weight,42.47
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2022-12-29,nan,68,Weight,43.31
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2023-01-06,nan,70,Weight,45.17
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2023-01-10,nan,70,Weight,46.03
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2023-01-16,nan,72,Weight,45.78
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2023-01-20,nan,72,Weight,46.66
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1a,7383871,TDP43-Q331K-Behav-1,2021-09-01,Female,,,2021-11-01,nan,8,Weight,20.9
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2021-09-29,nan,4,Weight,14.41
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2021-10-06,nan,5,Weight,18.71
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2021-10-11,nan,5,Weight,19.61
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2021-10-19,nan,6,Weight,22.83
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2021-11-09,nan,10,Weight,28.53
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2021-11-16,nan,10,Weight,27.63
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2021-11-25,nan,12,Weight,29.18
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2021-12-10,nan,14,Weight,30.88
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2021-12-23,nan,16,Weight,30.38
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2021-12-31,nan,16,Weight,30.91
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-01-14,nan,19,Weight,30.87
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-01-19,nan,20,Weight,31.22
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-01-27,nan,20,Weight,30.48
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-02-10,nan,24,Weight,30.96
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-02-25,nan,25,Weight,32.27
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-03-16,nan,28,Weight,30.99
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-03-21,nan,28,Weight,31.59
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-03-28,nan,29,Weight,31.87
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-04-05,nan,30,Weight,33.56
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-04-12,nan,30,Weight,32.04
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-04-20,nan,33,Weight,32.15
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-04-26,nan,33,Weight,32.64
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-05-12,nan,36,Weight,33.2
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-05-19,nan,38,Weight,32.62
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-05-31,nan,38,Weight,33.32
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-06-15,nan,40,Weight,32
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-06-30,nan,43,Weight,31.92
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-07-07,nan,44,Weight,32.2
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-07-14,nan,44,Weight,32.25
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-07-27,nan,48,Weight,33.02
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-08-05,nan,48,Weight,32.45
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2022-08-17,nan,50,Weight,32.36
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.1h,7383878,TDP43-Q331K-Behav-1,2021-09-01,Male,,,2021-11-01,nan,8,Weight,25.44
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2021-11-26,nan,4,Weight,13.42
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2021-12-02,nan,4,Weight,18.62
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2021-12-10,nan,5,Weight,19.43
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2021-12-17,nan,6,Weight,20.99
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2021-12-23,nan,6,Weight,21.18
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-01-07,nan,10,Weight,23.35
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-01-13,nan,10,Weight,24.18
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-01-20,nan,11,Weight,23.4
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-01-28,nan,12,Weight,25.48
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-02-11,nan,14,Weight,24.81
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-02-25,nan,16,Weight,24.94
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-03-21,nan,20,Weight,25.52
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-03-28,nan,20,Weight,27.26
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-04-12,nan,24,Weight,26.53
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-04-20,nan,24,Weight,27.68
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-04-26,nan,25,Weight,28.2
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-05-12,nan,28,Weight,28.94
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-05-19,nan,28,Weight,28.58
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-05-31,nan,30,Weight,29.56
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-06-15,nan,32,Weight,29
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-06-30,nan,34,Weight,29.64
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-07-14,nan,36,Weight,31.82
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-07-27,nan,38,Weight,33.94
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-08-17,nan,40,Weight,33.94
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-09-01,nan,43,Weight,33.08
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-09-27,nan,48,Weight,33.76
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-10-03,nan,48,Weight,34.02
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-10-26,nan,52,Weight,36.25
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-11-01,nan,52,Weight,34.04
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-11-15,nan,54,Weight,36.01
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-12-02,nan,56,Weight,34.91
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-12-13,nan,58,Weight,34.82
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-12-21,nan,58,Weight,36.07
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-12-29,nan,60,Weight,35.88
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2023-01-04,nan,62,Weight,35.72
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2023-01-17,nan,63,Weight,36.13
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2023-01-23,nan,64,Weight,36.95
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2023-01-26,nan,64,Weight,36.22
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2023-02-01,nan,66,Weight,36.9
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2023-02-10,nan,66,Weight,37.35
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2023-02-18,nan,67,Weight,36.46
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2023-02-24,nan,68,Weight,36.48
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2023-03-03,nan,68,Weight,37.41
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2023-03-10,nan,70,Weight,36.93
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2023-03-16,nan,72,Weight,36.89
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2023-03-20,nan,72,Weight,37.58
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2023-03-24,nan,72,Weight,37.58
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2021-12-31,nan,8,Weight,22.48
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-02-18,nan,15,Weight,24.55
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2b,7413855,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-04-05,nan,22,Weight,27.36
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2021-11-26,nan,4,Weight,9.74
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2021-12-02,nan,4,Weight,15.58
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2021-12-10,nan,5,Weight,17.87
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2021-12-17,nan,6,Weight,19.82
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2021-12-23,nan,6,Weight,20.09
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-01-07,nan,10,Weight,22.31
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-01-13,nan,10,Weight,22.58
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-01-20,nan,11,Weight,22.63
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-01-28,nan,12,Weight,24.36
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-02-11,nan,14,Weight,23.88
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-02-25,nan,16,Weight,23.55
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-03-21,nan,20,Weight,24.9
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-03-28,nan,20,Weight,24.81
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-04-12,nan,24,Weight,25.36
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-04-20,nan,24,Weight,26.22
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-04-26,nan,25,Weight,26.11
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-05-12,nan,28,Weight,27.89
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-05-19,nan,28,Weight,28.37
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-05-31,nan,30,Weight,29.23
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-06-15,nan,32,Weight,29.88
TDP43-Q331K-B6J-IC,TDP43-Q331K-B6J-IC/4.2e,7413858,TDP43-Q331K-Behav-2,2021-11-01,Female,,,2022-06-30,nan,34,Weight,30.08
